1	1.9770139817627035	0.5782581208463177
2	12.830300208058178	0.907020896492152
3	10.415407580837549	0.8672648313682723
4	1.9324235389197622	0.46101963973149707
5	0.29466482881803285	0.254354648543769
6	0.3346661290358377	0.27289511867186467
7	0.1636344876105889	0.18298437815977936
8	0.3329639816905029	0.2747122979436281
9	0.31934910339179184	0.26317831543064035
10	0.5004111787287995	0.32297671351613205
11	0.6235152135377756	0.3388313862194457
12	0.17280024842047673	0.1942117107056858
13	0.37815283033268005	0.2849842998470452
14	0.17228416886884193	0.19405801946670337
15	0.11361854738383931	0.1503935691379922
16	0.03847034871157025	0.08496336769946014
17	0.0940404744493066	0.13583667662585644
18	0.12879660022077385	0.1581248392685472
19	0.13887595478529696	0.16084374469445326
20	0.1142113097917816	0.1625452656864638
21	0.3346650684095564	0.27205071631400857
22	0.3335425673595203	0.261470014717825
23	0.298697457287205	0.2553882385147419
24	0.2246817026118688	0.2276842901614635
25	0.14784050134938276	0.182436736596888
26	0.47732318754620995	0.30970556251592163
27	0.4622148150142651	0.31958581279768483
28	0.4080876622919575	0.2929196525041405
29	0.0529053919516454	0.11226528993455744
30	0.07709574439640479	0.1263041766995399
31	0.06893803041851389	0.12693674951072034
32	0.021684972146936675	0.057697062267658104
33	0.15161177282074106	0.17122737385508996
34	0.06281912113994265	0.116066413428859
35	0.27572315565275374	0.2500422297022699
36	0.2521259316887907	0.24064003795863484
37	0.3585059506787811	0.2816692819188024
38	0.2663784093711371	0.2402633550038178
39	0.3804228292970059	0.29427539254245344
40	0.3988043420545979	0.28603975413154725
